nombre,marca,cantidades_disponibles,precio,precio_original,descripcion,referencia,url_producto,url_imagen
COACH FOR MEN EAU DE PARFUM,,40ml | 100ml,$231.000,,"Esta fragancia inspirada en los inconformistas, rebeldes y soñadores americanos, Coach For Men simboliza el espíritu de la marca. Compleja y masculina, se abre con energéticas notas cítricas y de pera, que dan paso a una cálida explosión de cardamomo y cilantro, antes de pasar a una base terrosa de vetiver con toques de ante y ámbar gris.",7465,https://www.rp-luxury.com/es/fragancias-masculinas/7465-6117-coach-for-men-eau-de-parfum.html#/34-talla-100ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\7465.jpg
JEAN PAUL GAULTIER SCANDAL POUR HOMME INTENSE EDP INTENSE,,50ml | 100ml,$230.500,,"Scandal Pour Homme Intense Eau de Parfum Intenso En Jean Paul Gaultier, el viaje siempre es más emocionante que el destino... Sobre todo por la noche. El pasajero más indisciplinado del tren del placer solo tiene un deseo: ser escandaloso hasta el final de la fiesta. ¡Adiós al decoro, hola a la decadencia! De la litera al vagón del bar, solo se percibe su estela. Un aroma de cuero suave, vetiver cálido y aterciopelado. SCANDAL POUR HOMME INTENSE está listo para transportarte.",7463,https://www.rp-luxury.com/es/fragancias-masculinas/7463-6111-jean-paul-gaultier-scandal-pour-homme-intense-edp-intense.html#/33-talla-50ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\7463.jpg
DOLCE & GABBANA K PARFUM 100 Ml,,100ml,$349.000,,"K by Dolce & Gabbana Parfum revela una mezcla audaz e intensa con una personalidad distintiva: una esencia que celebra la masculinidad moderna, evocando el encanto magnético del hombre que la usa.",7454,https://www.rp-luxury.com/es/fragancias-masculinas/7454-6100-dolce-gabbana-k-parfum-100-ml.html#/34-talla-100ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\7454.jpg
VALENTINO UOMO BORN IN ROMA EDT,,50ml | 100ml,$279.000,,"BORN IN ROMA eau de toilette for him es toda una declaración de personalidad ""No hay que nacer en Roma para sentirse como un romano""; Pierpaolo Piccioli; director creativo de la Maison Valentino.",7452,https://www.rp-luxury.com/es/fragancias-masculinas/7452-6097-valentino-uomo-born-in-roma-edt.html#/33-talla-50ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\7452.jpg
VALENTINO UOMO BORN IN ROMA EXTRADOSE PARFUM,,50ml | 100ml,$409.000,,"Atrévase a tener extrapersonalidad, atrévase a lo extraordinario. Al caer la noche en la ciudad eterna, déjese llevar a un palacio romano y descubra un nuevo capítulo de la historia de Born in Roma con Born in Roma Extradose. Born in Roma Extradose empuja aún más los límites para que usted se sumerja en una experiencia intensa con nuestra máxima concentración y se deje llevar por la adicción a las fragancias Born in Roma y Born in Roma Intense.",7451,https://www.rp-luxury.com/es/fragancias-masculinas/7451-6096-valentino-uomo-born-in-roma-extradose-parfum.html#/34-talla-100ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\7451.jpg
VALENTINO UOMO BORN IN ROMA INTENSE EDP 100 Ml,,100ml,$389.000,,"BORN IN ROMA INTENSE enciende la chispa de la celebración, que evoca la ciudad eterna por la noche. Esta fragancia lleva el tono atrevido del aroma original hacia una expresión más cálida y sensual",7450,https://www.rp-luxury.com/es/fragancias-masculinas/7450-6094-valentino-uomo-born-in-roma-intense-edp-100-ml.html#/34-talla-100ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\7450.jpg
ARMAF CLUB DE NUIT EDT INTENSE MAN 105 Ml,,105ml,$137.690,,"Club De Nuit Intense Man es una fragancia que emana una sensualidad y virilidad imponentes. Cuando llevas esta fragancia, te conviertes en la personificación del atractivo viril, atrayendo miradas y dejando una estela inolvidable a tu paso.",7441,https://www.rp-luxury.com/es/fragancias-masculinas/7441-6086-armaf-club-de-nuit-edt-intense-man-105-ml.html#/55-talla-105ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\7441.jpg
KENZO L' EAU PURE EAU DE PARFUM,,30ml | 50ml | 100ml,$99.900,,"Comprando la fragancia Kenzo L' Eau Pure Eau de Parfum 100 Ml, te llevas de regalo un Pouch Descubra L'Eau Pure, la nueva y colorida Eau de Parfum inspirada en la visión poética del fundador de la Maison, Kenzo Takada: “El agua no tiene color. Así que quería un agua repleta de color, frutas, flores, frescor y felicidad.” L´Eau Pure, un Eau de Parfum para todos, se desvela fresca e intensa, delicadamente pura y profundamente contrastada.",7437,https://www.rp-luxury.com/es/fragancias-masculinas/7437-6076-kenzo-l-eau-pure-eau-de-parfum.html#/32-talla-30ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\7437.jpg
VERSACE EROS NAJIM PARFUM,,50ml | 100ml | 200ml,$299.000,,"Najim, que significa «estrella» en árabe, está encarnada en Versace Eros Najim, una fragancia radiante y poderosa que evoca la cálida luz dorada del desierto de Oriente Próximo al atardecer. La fragancia se presenta en un frasco dorado-ámbar transparente con motivos de Greca grabados, una Medusa central y un tapón de color bronce.",7433,https://www.rp-luxury.com/es/fragancias-masculinas/7433-6066-versace-eros-najim-parfum.html#/33-talla-50ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\7433.jpg
RABANNE INVICTUS VICTORY ABSOLU PARFUM INTENSE,,50ml | 100ml | 200ml,$245.000,,"Conoce la verdadera victoria con INVICTUS Victory Absolu Parfum Intense: la fragancia masculina de Rabanne. Hecho para el héroe que siempre deja huella, INVICTUS Victory Absolu captura el choque de las olas frescas sobre la cálida roca volcánica a través de un acorde amaderado, especiado y ambarino que contrasta. Una combinación ganadora.",7426,https://www.rp-luxury.com/es/fragancias-masculinas/7426-6055-rabanne-invictus-victory-absolu-parfum-intense-.html#/33-talla-50ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\7426.jpg
CAROLINA HERRERA 212 VIP BLACK RODEO LIMITED EDITION EDP 100 Ml,,100ml,$211.000,,"La fragancia Monta y abraza al vaquero que llevas dentro con 212 VIP Black, una nueva fragancia de edición limitada para hombre inspirada en las salvajes noches de rodeo. Con un frasco adornado con estrellas y un atrevido aroma a cuero amaderado, esta versión fresca y contemporánea de 212 VIP Black desatará tu espíritu aventurero y dejará una estela ardiente. Para: Él Él es: Impetuoso y fuerte Ocasión: Noche",7424,https://www.rp-luxury.com/es/fragancias-masculinas/7424-6053-carolina-herrera-212-vip-black-rodeo-limited-edition-edp-100-ml.html#/34-talla-100ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\7424.jpg
MOLYNEUX QUARTZ ATTRACTION POUR HOMME EDP 100 Ml,,100ml,$78.000,,"Molyneux Quartz Attraction es una fragancia envolvente y sofisticada que refleja una mezcla de frescura y seducción. Con notas afrutadas de bergamota y manzana, combinadas con un toque especiado y amaderado, transmite una sensación de misterio y atracción. Perfecta para el hombre que busca una esencia elegante y cautivadora, ideal para resaltar su estilo único y su carisma en cualquier ocasión.",7421,https://www.rp-luxury.com/es/fragancias-masculinas/7421-6048-molyneux-quartz-attraction-pour-homme-edp-100-ml.html#/34-talla-100ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\7421.jpg
ELIE SAAB L 'HOMME EAU DE PARFUM 100 Ml,,100ml,$198.000,,"ELIE SAAB L’Homme encarna el espíritu de un príncipe de los tiempos modernos. Una fragancia vetiver amaderada llena de sofisticación. La fresca y chispeante nota de salida de Bergamota y Pimienta Rosa contrasta con un potente corazón de Vetiver. El Cedro brinda su calidez a esta creación única y le aporta una estela duradera. De la oscuridad a la luz, el frasco se adorna con un lacado en negro degradado sobre el que destaca la luminosa firma de ELIE SAAB. El tapón con su efecto de cuero, lleva grabado el monograma que remite al savoir-faire de la Maison. ELIE SAAB L’Homme es una seña de identidad refinada, cargada de fuerza y con un toque de misterio.",7419,https://www.rp-luxury.com/es/fragancias-masculinas/7419-6044-elie-saab-l-homme-eau-de-parfum-100-ml.html#/34-talla-100ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\7419.jpg
JIMMY CHOO MAN EXTREME EAU DE PARFUM,,30ml | 100ml,$264.000,,"Man Extreme lleva la sensualidad de la fragancia original Jimmy Choo Man a nuevas cotas con una aromática fragancia ambarina, realzada con notas frescas y especiadas. Con un corazón de salvia sclarea y geranio, esta fragancia destaca por el tomillo rojo y la pimienta negra como notas de salida, a las que se suman el haba tonka y el vetiver. Se presenta en el emblemático frasco Jimmy Choo Man, cuyo diseño se reinterpreta con un lacado rojo y un suave estampado de cocodrilo.",7416,https://www.rp-luxury.com/es/fragancias-masculinas/7416-6040-jimmy-choo-man-extreme-eau-de-parfum.html#/34-talla-100ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\7416.jpg
ARMANI ACQUA DI GIO ELIXIR PARFUM 50 Ml,,50ml,$279.000,,"Presentamos ACQUA DI GIÒ ELIXIR, la fragancia más concentrada jamás lograda en Acqua Di Giò, que emprende un viaje al corazón de la fuerza del mar, transmitiendo una nueva y cautivadora profundidad e intensidad llevadas a su punto más alto.",7393,https://www.rp-luxury.com/es/fragancias-masculinas/7393-6022-armani-acqua-di-gio-elixir-parfum-50-ml.html#/33-talla-50ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\7393.jpg
DOLCE & GABBANA LIGHT BLUE HOMME EDICIÓN 2025 EDT,,50ml | 100ml | 200ml,$208.000,,"Dolce&Gabbana Light Blue Pour Homme Eau de Toilette encarna el espíritu aventurero y dinámico del hombre moderno en una fragancia fresca y vibrante. Sus notas evocan una mezcla mediterránea, donde el aromático romero se envuelve delicadamente con cítricos efervescentes y la sensualidad del pachulí.",7392,https://www.rp-luxury.com/es/fragancias-masculinas/7392-6019-dolce-gabbana-light-blue-homme-edicion-2025-edt-.html#/33-talla-50ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\7392.jpg
DIESEL ONLY THE BRAVE EAU DE PARFUM 125 Ml,,125ml,$249.500,,"Descubre ONLY THE BRAVE Eau de Parfum, la fragancia que lleva la declaración ONLY THE BRAVE a otro nivel de intensidad y sensualidad. La fragancia que inevitablemente atrapa la atención. Una fragancia poderosa con un toque energizante de Mandarina y una estela sensual de Acuerdo de Suede.",7372,https://www.rp-luxury.com/es/fragancias-masculinas/7372-5994-diesel-only-the-brave-eau-de-parfum-125-ml.html#/30-talla-125ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\7372.jpg
RABANNE MILLION GOLD ELIXIR PARFUM INTENSE,,50ml | 100ml | 200ml,$290.000,,"Brillá con **Million Gold Elixir** de Rabanne. La esencia masculina del éxito sin concesiones, inspirada en la alta perfumería y con un ingrediente estrella: una vainilla pura y licorosa, fusionada con mandarina vibrante y la calidez profunda del sándalo.",7351,https://www.rp-luxury.com/es/fragancias-masculinas/7351-5974-rabanne-million-gold-elixir-parfum-intense.html#/34-talla-100ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\7351.jpg
DOLCE & GABBANA DEVOTION POUR HOMME EDP,,50ml | 100ml,$237.000,,"Dolce&Gabbana Devotion For Men Eau de Parfum celebra la devoción inquebrantable e incondicional, el poder del amor y la alegría de vivir. La fragancia, con el atemporal Sagrado Corazón como protagonista, refleja la esencia de un hombre decidido, guiado con confianza por sus instintos.",7350,https://www.rp-luxury.com/es/fragancias-masculinas/7350-5969-dolce-gabbana-devotion-pour-homme-edp.html#/33-talla-50ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\7350.jpg
LALIQUE ENCRE INDIGO EAU DE PARFUM,,50ml | 100ml,$203.500,,La nueva fragancia masculina de Lalique da vida al color a través de una composición radicalmente moderna llena de energía y movimiento.,7332,https://www.rp-luxury.com/es/fragancias-masculinas/7332-5945-lalique-encre-indigo-eau-de-parfum-.html#/34-talla-100ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\7332.jpg
CAROLINA HERRERA BAD BOY ELIXIR EDP,,50ml | 100ml | 150ml,$235.000,,"Bad Boy Elixir es un elíxir refinado y altamente concentrado que evoca el calor ardiente que surge después de una tormenta tumultuosa con una sofisticada mezcla de salvia aromática, cuero y madera de cedro.",7331,https://www.rp-luxury.com/es/fragancias-masculinas/7331-5943-carolina-herrera-bad-boy-elixir-edp.html#/34-talla-100ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\7331.jpg
BANDERAS THE ICON SUPREME EDP INTENSE,,50ml | 100ml,$62.370,,"The Icon Supreme The Icon Supreme Eau de Parfum Intense: Un perfume aromático y masculino, con notas de cannabis, musgo y ciste. Una fragancia para aquellos que sobresalen superando desafíos e inspiran a otros con su confianza inquebrantable y éxito superior. El éxito alcanza el siguiente nivel.",7330,https://www.rp-luxury.com/es/fragancias-masculinas/7330-5941-banderas-the-icon-supreme-edp-intense.html#/34-talla-100ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\7330.jpg
HAMIDI SUNDOWN EAU DE PARFUM 105 Ml,,105ml,$77.990,,"Sumérgete en la armoniosa mezcla de nuestra fragancia, donde las frescas notas de salida de manzana, lavanda y bergamota evocan una atmósfera fresca y revitalizante. Una rica combinación de canela, flor de azahar y lirio de los valles en el corazón crea una cálida y floral sofisticación. La fragancia concluye con una base duradera y placentera, compuesta por vainilla, haba tonka, ámbar y pachulí, que deja una estela duradera y memorable. Sumérgete en el refinado encanto de esta fragancia cuidadosamente seleccionada, diseñada para una presencia atemporal y versátil.",7329,https://www.rp-luxury.com/es/fragancias-masculinas/7329-5939-hamidi-sundown-eau-de-parfum-105-ml-.html#/55-talla-105ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\7329.jpg
HAMIDI FUSION AMITY EAU DE PARFUM 85 Ml,,85ml,$113.900,,"Una impecable mezcla de notas cítricas y frescas, expertamente equilibradas para crear una fragancia única y cautivadora. La fragancia se abre con la frescura de una explosión cítrica antes de asentarse en una base terrosa y almizclada que evoca sensualidad e intriga.",7328,https://www.rp-luxury.com/es/fragancias-masculinas/7328-5938-hamidi-fusion-amity-eau-de-parfum-85-ml-.html#/41-talla-85ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\7328.jpg
HAMIDI FARIS EAU DE PARFUM 100 Ml,,100ml,$77.990,,"Faris, el quinto del Octeto, florece con romero, limón y una intensa bergamota en la salida. Las notas de corazón especiadas de madera de guayaco y cedro le dan un toque amaderado, con un fondo de cedro y ámbar que lo convierte en una joya almizclada imprescindible.",7326,https://www.rp-luxury.com/es/fragancias-masculinas/7326-5936-hamidi-faris-eau-de-parfum-100-ml-.html#/34-talla-100ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\7326.jpg
HAMIDI MAJD AL OUD EAU DE PARFUM 100 Ml,,100ml,$77.990,,"Inspirado en el encanto atemporal de Oriente Medio y la singular majestuosidad del oud, Majd al Oud te envuelve en un aura cautivadora, majestuosa y encantadora a la vez. Sumérgete en la armoniosa mezcla de especias orientales que danzan sobre tu piel. El exótico encanto del azafrán y el cardamomo se entrelaza con la embriagadora sensación de canela y clavo, aportando profundidad y complejidad a la fragancia. Esta sinfonía aromática despierta los sentidos, creando una experiencia inolvidable que cautiva a todo aquel que la experimenta... Libera tu magnificencia interior y abraza el legado de la perfumería árabe.",7325,https://www.rp-luxury.com/es/fragancias-masculinas/7325-5935-hamidi-majd-al-oud-eau-de-parfum-100-ml.html#/34-talla-100ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\7325.jpg
LATTAFA KHAMRAH QAHWA EDP 100 Ml,,100ml,$126.990,,"Es como un encuentro clandestino bajo la luz de la luna, donde la vainilla exuda su dulce magnetismo y el café añade un toque de pasión ardiente. Con cada inhalación, el haba tonka y el benjuí te envuelven en un abrazo cálido y reconfortante, mientras el almizcle deja una estela seductora que perdura en el aire, como un susurro de promesas infinitas. Khamrah Qahwa es más que una fragancia, es un viaje sensorial hacia el éxtasis del amor y la pasión desenfrenada!!",7281,https://www.rp-luxury.com/es/fragancias-masculinas/7281-5887-lattafa-khamrah-qahwa-edp-100-ml.html#/34-talla-100ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\7281.jpg
LATTAFA BADE'E AL OUD HONOR & GLORY 100 Ml,,100ml,$109.990,,"Sumérgete en la esencia única de Bade’e Al Oud Honor & Glory, una fragancia cautivadora que fusiona la frescura exótica de la piña con la dulzura tentadora de la créme brulée. ¡Despierta tu esencia y conquista con distinción!",7280,https://www.rp-luxury.com/es/fragancias-masculinas/7280-5886-lattafa-bade-e-al-oud-honor-glory-100-ml.html#/34-talla-100ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\7280.jpg
LATTAFA BADE'E AL OUD SUBLIME EDP 100 Ml,,100ml,$109.990,,"Bade'e Al Oud Sublime es una fragancia unisex que te envuelve en un mundo de sensaciones. Ya sea para una ocasión especial o para el día a día, Bade'e Al Oud Sublime te hará sentir seguro y atractivo. En resumen: Un perfume que combina la frescura de la fruta con la elegancia de las flores y la calidez de la madera, creando una experiencia olfativa inolvidable.",7279,https://www.rp-luxury.com/es/fragancias-masculinas/7279-5885-lattafa-bade-e-al-oud-sublime-edp-100-ml.html#/34-talla-100ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\7279.jpg
GIVENCHY GENTLEMAN SOCIETY AMBRÉE EDP,,60ml | 100ml,$236.500,,"Inspirado en el estilo de vida de Hubert de Givenchy, Gentleman Society Eau de Parfum Ambrée explora una nueva faceta de la actitud Gentleman. Esta exclusiva fragancia se convierte en símbolo de éxito para los caballeros más inspiradores: apasionados, artistas... aquellos hombres destinados a revelarse con confianza y audacia. Expresando el savoir-faire único de Givenchy, el nuevo Eau de Parfum masculino se compone de materias primas excepcionales. La flor de narciso y un cuarteto de vetiver se realzan con notas de cuero y tabaco, fusionando elegantemente sus múltiples facetas. Especias cálidas se mezclan con resinas preciosas, suavemente realzadas por la vainilla Tasuki de Madagascar. Esta excepcional calidad de vainilla se combina con esencia de bálsamo para una estela sensual y profundamente cautivadora. El oro, el color del éxito y la extravagancia, adorna el icónico frasco de Gentleman Society con un nuevo escudo dorado para un efecto sofisticado. Este audaz encuentro entre opulencia y atemporalidad revela una fragancia con un carácter decidido. Una invitación a expresar tu sensualidad y singularidad. Gentleman Society. No es un lugar, es un estado mental. Ven y únete a nosotros.",7260,https://www.rp-luxury.com/es/fragancias-masculinas/7260-5862-givenchy-gentleman-society-ambree-edp.html#/28-talla-60ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\7260.jpg
MONTBLANC VETIVER GLACIER FROZEN SANTAL EDP 125 Ml,,125ml,$374.000,,El vetiver se funde y el sándalo brilla con majestuosidad para evocar los reflejos luminosos de los picos del Mont Blanc. Esta combinación de notas cobra aún más vida gracias a los contemporáneos almizcles blancos y a la madera de cedro ahumada.,7246,https://www.rp-luxury.com/es/fragancias-masculinas/7246-5843-montblanc-vetiver-glacier-frozen-santal-edp-125-ml.html#/30-talla-125ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\7246.jpg
HERMES TERRE D'HERMES EAU DE PARFUM INTENSE,,50ml | 100ml,$281.000,,"LA CREACIÓN Terre d’Hermès eau de parfum intense, creado por Christine Nagel, perfumista de Hermès, revela una nueva faceta más íntima y profunda del fuego interior que anima la Tierra y al hombre.",7245,https://www.rp-luxury.com/es/fragancias-masculinas/7245-5841-hermes-terre-d-hermes-eau-de-parfum-intense.html#/33-talla-50ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\7245.jpg
JEAN PAUL GAULTIER LE MALE ELIXIR ABSOLU PARFUM INTENSE,,75ml | 125ml,$265.600,,"La temperatura sube y el navío Gaultier se sume en una fulgente zozobra. Con Le Male Elixir Absolu a bordo, la sensualidad alcanza su punto álgido con tórrida intensidad. Bajo su fúlgido estuche, el torso de su frasco incandescente se envuelve en un halo de rayos dorados preciosos y exuberantes. Un apasionado deseo aromático ambarino especiado aviva las emociones hasta el extremo. Déjese arrastrar por su estela.",7215,https://www.rp-luxury.com/es/fragancias-masculinas/7215-5809-jean-paul-gaultier-le-male-elixir-absolu-parfum-intense-.html#/27-talla-75ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\7215.jpg
CAROLINA HERRERA 212 VIP BLACK ELIXIR EDP,,50ml | 100ml,$220.000,,"212 VIP Black Elixir es una interpretación altamente concentrada y más intensa de 212 VIP Black, creando un aroma ambarado, aromático y gourmand. Este lujoso y enigmático elixir enriquece las notas originales de nuestra fragancia icónica para hombres con una mezcla única e inesperada de lavanda negra, regaliz negro y vainilla negra.",7214,https://www.rp-luxury.com/es/fragancias-masculinas/7214-5807-carolina-herrera-212-vip-black-elixir-edp.html#/33-talla-50ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\7214.jpg
KENZO HOMME INDIGO EAU DE PARFUM,,60ml | 110ml,$177.700,,"Del encuentro entre la naturaleza y la alta costura surge Kenzo Homme INDIGO. Inspirado en las tradiciones japonesas, en particular el teñido índigo, descubrí un nuevo tono de azul de la naturaleza. El nuevo Eau de Parfum KENZO HOMME INDIGO encarna el encuentro entre la sensualidad del iris, la vivacidad del acorde marino y la calidez del cuero. Creada por Quentin Bisch, esta fragancia te transporta a costas inexploradas. Reinventa el acorde marino característico de la gama, añadiendo un corazón de iris con facetas cremosas, amaderadas y almizcladas, tan seductor como el aroma de la piel que emerge del agua. En la base, un acorde de cuero con acentos casi ahumados refuerza la sensualidad del aroma con el poder de la madera de Akigala y el sándalo.",7201,https://www.rp-luxury.com/es/fragancias-masculinas/7201-5805-kenzo-homme-indigo-eau-de-parfum-.html#/28-talla-60ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\7201.jpg
DIOR HOMME PARFUM,,50ml | 75ml,$307.900,,"Descubra la reinterpretación de Dior Homme Parfum por Francis Kurkdjian, Director Creativo de los Perfumes Dior. Un perfume para hombre creado en torno a una nota dual de lirio, aérea e intensa a la vez. La expresión olfativa de una masculinidad moderna, equilibrada entre fuerza y ternura. Dior Homme Parfum es la historia de un reencuentro: el de las notas suaves y carnales del lirio con los acordes potentes de maderas ambarinas. Una estela en la que la flor se expresa en masculino, con una nota intensa de lirio para una composición adictiva, sensual y elegante. La arquitectura olfativa, a la vez aérea y densa, se materializa en un frasco monolítico de líneas depuradas y con un sensual degradado de color.",7188,https://www.rp-luxury.com/es/fragancias-masculinas/7188-5791-dior-homme-parfum.html#/33-talla-50ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\7188.jpg
MUGLER A MEN FANTASM EAU DE PARFUM SENSUELLE,,50ml | 100ml,$246.000,,"Enciende tu fantasía con A*men Fantasm Eau de Parfum Sensuelle. Con esta nueva fragancia gourmand aromática y ambarada, Mugler revela la máxima tentación masculina, liberando un poder que surge de la sensualidad. Una adicción a la piel intensamente sensual y ferozmente atrevida capturada en una fascinante botella negra, adornada con la icónica estrella plateada de Mugler.",7176,https://www.rp-luxury.com/es/fragancias-masculinas/7176-5785-mugler-a-men-fantasm-eau-de-parfum-sensuelle.html#/33-talla-50ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\7176.jpg
ARMANI STRONGER WITH YOU PARFUM 100 Ml,,100ml,$365.000,,"Presentamos el nuevo perfume Stronger with you, una fragancia cautivadora y llamativa que encarna la energía liberadora que se encuentra en la unión. Entrelazando el acorde de castaña característico con una vainilla picante y cálida, este suave aroma deja una impresión inolvidable de unidad y fuerza, todo capturado en el frasco característico de Stronger with you.",7175,https://www.rp-luxury.com/es/fragancias-masculinas/7175-5784-armani-stronger-with-you-parfum-100-ml.html#/34-talla-100ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\7175.jpg
YVES SAINT LAURENT MYSLF LE PARFUM,,60ml | 100ml,$299.000,,"QUÉ ES Extremadamente sensual, intensamente rico. MYSLF Le Parfum, la nueva intensidad que nace de todos los contrastes del hombre moderno. La quintaesencia de un hombre nacido para ser simplemente él mismo. Radicalmente atrevido, con matices, sin remordimientos.",7174,https://www.rp-luxury.com/es/fragancias-masculinas/7174-5782-yves-saint-laurent-myslf-le-parfum.html#/28-talla-60ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\7174.jpg
RABANNE PHANTOM ELIXIR PARFUM INTENSE,,50ml | 100ml,$265.000,,"Descubrí **PHANTOM Elixir**: la esencia masculina más **rock & roll** de Rabanne. Sentí la adrenalina; sos el noctámbulo que disfruta del contraste entre luces y sombras. Un choque intenso de un acorde marino fresco, oud mineral vibrante y cálida vaina de vainilla.",7154,https://www.rp-luxury.com/es/fragancias-masculinas/7154-5769-rabanne-phantom-elixir-parfum-intense-.html#/34-talla-100ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\7154.jpg
HEAD MOTION EAU DE TOILETTE 100 Ml,,100ml,$40.500,,"Amaderado y especiado. Motion es una fragancia intensa e inolvidable, que se abre con notas altas claras de la más fresca bergamota, notas de pomelo, acordes acuosos y un aroma verdaderamente interesante y variado dominado por notas de azafrán. Las notas de corazón, que se vuelven persistentemente cálidas, son intensas y de múltiples capas para combinar la delicadeza aromática de la salvia y el cardamomo, calentadas con notas de nuez moscada y canela, con un ligero toque especiado aportado por las notas de pimienta. Las notas de fondo cierran la fragancia con una agradable mezcla de madera de cedro, vetiver, tonka y maderas secas.",7144,https://www.rp-luxury.com/es/fragancias-masculinas/7144-5755-head-motion-eau-de-toilette-100-ml.html#/34-talla-100ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\7144.jpg
HEAD FIRE EAU DE TOILETTE 100 Ml,,100ml,$40.500,,"Marino y fresco. Fire es una fragancia intensamente sensual, caracterizada por las notas vivas de Bergamota, que mezcladas con el acorde Acuoso crean un acorde refinado e intenso. Los refrescantes acordes florales de Lavanda y Lirio de los Valles, combinados con la brillante Rosa, dan una frescura dinámica, preludio de una elegancia contemporánea, haciendo la fragancia intensamente atractiva, que se manifiesta plenamente en las notas de fondo de la sensualidad de Clary Sage y Maderas dulces.",7143,https://www.rp-luxury.com/es/fragancias-masculinas/7143-5754-head-fire-eau-de-toilette-100-ml.html#/34-talla-100ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\7143.jpg
LATTAFA ASAD ZANZIBAR EAU DE PARFUM 100 Ml,,100ml,$99.990,,"Abraza la esencia de la aventura con Lattafa Asad Zanzibar, una fragancia que evoca el espíritu de descubrimiento y el encanto de los destinos exóticos. Esta fragancia, que lleva el nombre de la fascinante isla de Zanzíbar, conocida por sus playas prístinas, su vibrante cultura y su rica historia, captura la esencia de este paraíso tropical en una botella.",7129,https://www.rp-luxury.com/es/fragancias-masculinas/7129-5738-lattafa-asad-zanzibar-eau-de-parfum-100-ml.html#/34-talla-100ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\7129.jpg
LATTAFA ANA ABIYEDH EAU DE PARFUM 60 Ml,,60ml,$76.690,,"Ana Abiyedh de Lattafa es una fragancia unisex que despierta la sensualidad desde el primer instante. Ana Abiyedh es un viaje olfativo que evoca la sensualidad en su forma más pura, una experiencia sensorial que se convierte en un secreto compartido entre quienes la usan!!!",7128,https://www.rp-luxury.com/es/fragancias-masculinas/7128-5737-lattafa-ana-abiyedh-eau-de-parfum-60-ml.html#/28-talla-60ml,C:\Users\Bruno\Downloads\Imagenes_fragancias_masculinas\7128.jpg
